Supplementary Table 2. Expression of genes in TEC and dynamic step tissue specificity calls.																
																
Ensembl ID	Gene Symbol	GNF GeneAtlas Specificity	calculated FPKMs							CuffDiff FPKMs						
ENSMUSG00000032673	Prorsd1	NRE	4.589530049	2.870964493	3.30110623	2.84373401	3.500201018	2.654017987	3.152594911	9.80856	5.21175	6.48542	5.27401	4.64459	4.35193	4.50902
ENSMUSG00000032679	Cd59a	NRE	1.297701739	2.069812265	1.433976392	2.686631377	2.101926815	2.16482105	1.86135069	1.25501	1.9792	1.26389	2.39487	1.85549	1.94433	1.69113
ENSMUSG00000032698	Lmo2	NRE	0.042188503	1.775780991	14.59649965	1.792564336	0.833647208	1.534091673	0.573419202	0.0650227	2.21018	17.4961	2.20409	1.24899	1.88653	0.901754
ENSMUSG00000032702	Kank1	NRE	18.61525301	5.054845538	3.292672321	6.179954428	12.24093618	8.20822735	12.20064343	28.489	6.32623	4.62677	7.15828	12.8606	9.26349	13.3273
ENSMUSG00000032705	Exd2	NRE	7.343106679	5.338498122	6.516865367	6.118566915	5.308508947	4.922739703	4.696070917	6.88891	4.92919	5.70849	5.58174	4.64416	4.374	4.19203
ENSMUSG00000032712	2810474O19Rik	NRE	11.49836145	15.71315362	11.2187835	17.39008283	11.47756633	16.65692268	11.99831225	13.0933	18.068	12.2282	19.7754	12.4705	18.7166	13.1976
ENSMUSG00000032718	Mansc1	NRE	0.969588862	8.864286463	16.12156187	12.51994227	10.30676869	14.01088063	11.73046736	0.961306	8.5894	15.0465	12.0773	9.29948	13.0944	10.7743
ENSMUSG00000032724	Abtb2	NRE	2.273937616	3.34001333	1.072276652	4.546388185	2.87634807	6.118872651	3.658199309	2.04824	2.94928	0.905176	4.04224	2.415	5.23569	3.1167
ENSMUSG00000032727	Mier3	NRE	7.84589838	5.339179594	7.088613853	4.509763756	3.701738316	3.654901615	3.645574028	7.84809	5.37547	6.73748	4.48494	3.48749	3.51012	3.39736
ENSMUSG00000032733	Snx33	NRE	7.454892833	10.48055825	16.29214245	9.712834503	15.26188119	12.4742346	15.72691661	7.663	10.5967	15.7502	9.71565	14.6961	12.1868	15.1904
ENSMUSG00000032737	Inppl1	NRE	12.51449064	13.0445434	26.91377589	14.00856433	18.25083626	17.0221427	19.00634903	11.3945	11.5949	22.8982	12.4656	15.6802	14.7944	16.5391
ENSMUSG00000032740	Ccdc88a	NRE	5.71352006	18.09218534	5.499347347	16.07322657	24.22810952	13.87004005	23.35823622	8.35153	26.7559	7.34018	23.2109	29.836	17.021	28.9714
ENSMUSG00000032741	Tpcn1	NRE	5.588882154	6.609802072	4.440806277	8.012783712	12.59494662	13.1240469	14.6008294	4.62141	5.36156	3.40881	6.45399	9.75054	10.2862	11.5521
ENSMUSG00000032743	D430042O09Rik	NRE	5.055353509	7.91003888	6.40121933	9.476259459	8.231353912	9.358656658	8.518006377	7.28789	11.3358	8.39511	14.2804	10.8927	12.8621	11.2269
ENSMUSG00000032745	Gpbp1	NRE	35.8583571	33.05027342	26.58137435	32.02272556	31.31108052	25.1657149	32.01020334	34.947	31.8125	24.3042	30.5157	28.3395	23.2129	29.2479
ENSMUSG00000032754	Slc24a6	NRE	0.748637496	1.831192349	1.698613909	2.343970392	4.781908067	3.727014353	5.224514638	0.682016	1.9399	1.67106	2.23106	5.38339	4.2684	6.01171
ENSMUSG00000032757	Bet1	NRE	16.77345711	10.18923399	9.418301838	10.61471541	7.223970984	7.386724957	7.143220859	15.7758	9.57677	8.39836	9.7724	6.38789	6.60462	6.34834
ENSMUSG00000032763	Ilvbl	NRE	21.56491847	16.05583798	15.89950592	15.20858512	12.65453742	16.25104216	12.47185704	19.1969	14.2363	14.0146	13.5572	11.0998	14.3763	10.9305
ENSMUSG00000032766	Gng11	NRE	4.43986049	1.738425767	1.69770042	1.567393691	0.081233236	0.695080097	0.141990247	4.27757	1.63016	1.56893	1.50615	0.0736394	0.660935	0.138885
ENSMUSG00000032777	Gtf3c1	NRE	36.24057389	20.91543501	31.3238272	21.21114618	26.56046719	25.85639576	26.92718998	31.2989	17.8554	25.8583	18.0394	21.8736	21.4284	22.1405
ENSMUSG00000032782	Cntrob	NRE	6.435624946	5.541373346	5.37384161	5.725616273	6.051245878	4.900035792	5.423808234	8.26377	6.86457	6.37936	7.26557	5.26624	4.66056	5.76477
ENSMUSG00000032786	Alas1	NRE	23.43151866	46.34985724	18.37534328	79.28110244	118.7246836	127.070796	148.3198693	32.5141	63.8231	23.9987	108.231	156.456	169.515	196.484
ENSMUSG00000032806	Slc10a3	NRE	3.036477334	6.254494417	5.127268663	7.186086053	7.420613992	7.029826386	7.960874605	3.15759	6.46371	5.09275	7.45466	7.13288	7.08027	7.79649
ENSMUSG00000032812	Arap1	NRE	8.628015598	12.41281431	13.10255446	13.65350513	20.29544296	18.41625525	21.35371702	13.8842	18.1272	19.5039	19.9718	28.3912	27.1917	30.6427
ENSMUSG00000032816	Igdcc4	NRE	34.16733246	13.34218276	40.72519831	8.577058236	12.22263077	6.332942666	7.293736571	36.1333	13.7467	40.3006	8.90162	13.0137	7.06059	8.53347
ENSMUSG00000032827	Ppp1r9a	NRE	3.813553277	0.564599907	0.288282791	0.578745272	0.40868818	0.383750592	0.360283535	6.20159	0.948538	0.430689	0.941647	0.69347	0.582189	0.588804
ENSMUSG00000032842	Abcc10	NRE	5.397883402	3.281889127	4.009700054	4.149093036	6.941390524	5.865958114	7.108732514	7.02625	3.8819	4.94373	5.10373	8.09276	7.00183	8.32008
ENSMUSG00000032849	Abcc4	NRE	3.974441939	7.161595336	6.159863169	9.651365606	12.25817905	10.58023957	11.1862792	3.41696	6.11632	5.12432	8.23705	9.68623	8.59559	9.12862
ENSMUSG00000032855	Pkd1	NRE	9.098339807	4.141967751	9.250581105	3.846721163	6.395332579	4.796680835	5.973550731	7.91513	3.53131	7.56757	3.25286	5.24272	4.02391	4.90786
ENSMUSG00000032860	P2ry2	NRE	1.61347819	0.995087786	1.134710623	0.879399085	0.257346893	0.795955824	0.286925476	1.6533	0.993729	1.09022	0.873339	0.242189	0.7712	0.271481
ENSMUSG00000032867	Fbxw8	NRE	21.80300313	13.36820778	13.46876762	11.82869608	13.37512256	12.60175038	12.31748435	20.2472	12.1936	11.8191	10.7457	11.6157	11.0117	10.7338
ENSMUSG00000032870	Smap2	NRE	20.12940536	24.51682343	29.50851284	20.25831616	20.03063407	18.24969467	18.6578823	18.2006	21.9708	24.9783	17.9014	17.0508	15.837	16.0735
ENSMUSG00000032872	Cyb5r4	NRE	12.44750777	25.32432486	15.01365893	31.07235463	32.38293033	29.5744798	36.3408962	17.7347	35.226	20.0082	42.6329	45.6513	42.2626	51.0511
ENSMUSG00000032897	Nfyc	NRE	23.0251222	19.66487363	18.5157258	17.91391398	17.36510649	17.28880559	16.94672493	26.4512	22.8269	20.6645	20.4282	19.9031	20.8128	19.4196
ENSMUSG00000032898	Fbxo21	NRE	32.29521784	9.667062473	11.73319891	8.321474477	9.494791717	7.974333321	8.161745166	29.9622	8.7816	10.2992	7.5351	8.22243	6.96717	7.13052
ENSMUSG00000032902	Slc16a1	NRE	2.476620477	6.178363604	2.396573028	6.450396317	2.406530043	5.900050736	2.776070799	2.48538	6.08561	2.25884	6.31803	2.22519	5.50248	2.60286
ENSMUSG00000032905	Atg12	NRE	19.95957615	24.05256374	14.17453372	25.15541279	25.17474067	23.24807835	28.07525419	19.8751	23.7593	13.371	24.6637	23.5206	22.1538	26.5631
ENSMUSG00000032908	Sgpp2	NRE	0.297042658	2.502488699	3.604850642	4.045641611	1.425394735	4.445415023	1.673965829	0.172834	2.25027	3.20279	3.75059	1.139	3.95081	1.40106
ENSMUSG00000032911	Cspg4	NRE	0.186051297	1.530870447	0.364546142	2.164897826	5.603377834	3.132875108	6.060445548	0.188886	1.50419	0.341056	2.13115	5.16604	3.00023	5.71625
ENSMUSG00000032913	Lrig2	NRE	6.376164838	4.00501923	4.910302167	3.984095291	3.889478655	4.216692283	4.175285509	7.08196	4.17592	5.04166	4.19058	4.09527	4.42049	4.3335
ENSMUSG00000032932	Hspa13	NRE	10.25208036	7.199266285	6.111441265	6.73836384	5.437972654	5.746941083	5.756936182	10.8218	7.478	6.27778	7.12991	5.76817	6.19546	6.28136
ENSMUSG00000032939	Nup93	NRE	18.8484691	26.85011668	19.19495948	24.56207767	18.09311442	17.70175301	16.4124298	16.2254	23.1813	15.821	21.0051	14.9885	14.7424	13.5339
ENSMUSG00000032952	Ap4b1	NRE	13.47010535	10.56524057	10.59417122	10.8376714	10.23466125	10.0350798	10.13442294	13.1386	10.0537	9.5553	10.2645	9.42914	9.58743	9.37731
ENSMUSG00000032959	Pebp1	NRE	159.0846371	59.50577834	77.47872647	54.36642062	48.35220679	45.27231451	44.91717611	159.314	58.5802	72.8358	53.2884	45.6457	42.8727	42.0463
ENSMUSG00000032965	Ift57	NRE	7.2011993	11.13596752	6.510139614	13.73523192	10.73028043	11.4053217	11.78786955	14.0343	21.3856	11.9268	26.448	19.4325	20.9159	21.278
ENSMUSG00000032966	Fkbp1a	NRE	172.3455179	64.17281806	67.70633508	66.35535656	61.59394721	55.58896038	57.88684953	239.801	89.0773	87.4563	92.3919	93.9151	82.3293	91.8213
ENSMUSG00000032977	1810008A18Rik	NRE	16.01841069	11.22633408	10.50283643	10.89317354	12.51989443	13.69259831	13.10582206	15.5977	10.6816	9.8515	10.5022	11.5841	12.8737	12.1215
ENSMUSG00000032998	Foxj3	NRE	14.65059365	10.26030846	9.526175206	9.14732395	11.87795693	9.518296731	11.82771077	21.3244	15.4439	13.7897	13.9437	16.2994	13.0468	16.156
ENSMUSG00000032999	Nlrp4f	NRE	0.011579613	0.55210817	0.05123571	0.593965644	0.007627127	0.221462845	0.003703252	0.0158648	0.558507	0.0455341	0.557706	0.0123543	0.197988	0.00386171
ENSMUSG00000033004	Mycbp2	NRE	10.40555999	12.5606504	16.569677	10.89014956	13.85439909	11.63738167	12.66377082	17.8046	20.7084	25.8557	19.0036	19.4397	18.9229	19.2782
ENSMUSG00000033014	Trim33	NRE	10.32062293	9.473649363	8.810889052	8.24348689	8.468116052	7.485116208	8.181678271	9.47299	8.67332	7.68392	7.4702	7.21691	6.58332	7.12437
ENSMUSG00000033020	Polr2f	NRE	71.59377248	66.36396788	67.99734593	67.39485889	75.17141193	72.76530527	72.2043794	56.2942	50.4302	49.8884	51.324	55.0209	53.0014	53.1881
ENSMUSG00000033021	Gmppa	NRE	19.61386272	19.49026901	21.86301068	22.41714754	24.79942819	24.84436778	25.4131916	27.4229	26.3279	29.7218	30.0842	31.6949	32.3578	33.3141
ENSMUSG00000033022	Cdo1	NRE	1.224584347	32.61198898	18.82698625	30.32228634	20.47025607	36.9616275	25.85090355	1.12118	29.7806	16.5703	27.5557	17.2123	32.3706	22.353
ENSMUSG00000033031	C330027C09Rik	NRE	7.400877727	10.15216787	5.332961408	10.05995784	6.335176778	4.722512185	4.643453099	6.46739	8.78702	4.33102	8.48807	5.13998	3.85035	3.74425
ENSMUSG00000033032	Afap1l1	NRE	0.207984173	2.837925661	0.740543289	3.076822451	1.320110854	3.094419836	1.822107387	0.186674	2.53276	0.610814	2.6876	1.10929	2.58357	1.54201
ENSMUSG00000033039	Micall1	NRE	17.59279452	38.23174623	31.13144371	45.52046116	67.76788134	56.41899943	73.66612496	16.2089	35.1136	27.4615	41.9737	59.4385	50.273	64.7676
ENSMUSG00000033047	Eif3l	NRE	113.449029	126.2162207	93.08179688	132.4034263	152.3281531	119.9902177	143.0080228	96.7573	105.982	74.6616	109.742	121.305	96.8426	114.572
ENSMUSG00000033054	Npat	NRE	5.519593417	4.43122045	4.527627871	3.99988974	3.936287664	3.303584121	3.756008728	5.19094	4.16827	4.01926	3.71795	3.43005	2.95857	3.36877
ENSMUSG00000033059	Pygb	NRE	88.06592167	18.04681438	24.76629325	12.79936029	11.16625544	9.572209168	8.750730694	75.9896	15.3701	20.3032	10.8047	9.18357	7.92533	7.14889
ENSMUSG00000033065	Pfkm	NRE	12.43357093	17.82051601	8.317356852	17.79151607	42.11717748	26.09735467	42.99589683	10.4174	15.1187	6.78057	14.8897	33.577	21.4324	34.6348
ENSMUSG00000033068	Entpd6	NRE	28.99970819	8.708098624	5.625518443	8.714403317	8.493798379	7.928375761	7.690579352	25.5466	7.38888	4.70018	7.53114	6.94297	6.55946	6.31341
ENSMUSG00000033075	Senp1	NRE	5.53129162	9.58986249	7.192292138	10.8046551	14.32877326	10.03066434	13.29790631	7.57707	13.2037	9.45282	14.6938	18.5863	13.433	17.6336
ENSMUSG00000033083	Tbc1d4	NRE	0.920292387	47.49752494	3.191543391	40.07559199	65.97857739	39.50511983	72.22699464	1.08595	59.5883	3.45031	49.4377	77.4217	47.4553	86.3576
ENSMUSG00000033088	Triobp	NRE	12.61472355	9.564276364	7.682895666	9.730529708	13.26510938	12.2538552	14.14571932	39.6869	29.7386	22.6679	32.4068	41.7049	39.8417	43.9669
ENSMUSG00000033096	2310001A20Rik	NRE	12.7370912	14.24100412	12.32327584	13.69951399	12.64665195	12.34709136	12.5044595	11.7562	12.8228	10.8324	12.3425	10.9492	10.7286	10.7873
ENSMUSG00000033099	Nol12	NRE	4.235150337	3.419270129	4.054890933	3.171667631	3.734955555	3.066550514	3.097312909	19.5641	15.45	17.6232	14.4695	16.1532	13.1538	13.3917
ENSMUSG00000033102	Cdc14b	NRE	11.84444553	14.24278383	17.93568167	13.90982413	13.01710628	12.25961011	13.73951821	12.3222	13.4585	17.6807	12.8325	12.3822	11.1241	12.9808
ENSMUSG00000033105	Lss	NRE	8.041542086	10.50922404	4.593545538	7.325370231	7.3607421	7.22324923	7.681370163	7.43077	9.62802	4.08404	6.54592	6.13793	6.30621	6.47565
ENSMUSG00000033106	Slc7a6os	NRE	19.70974571	12.5499141	20.82819983	11.8585181	12.19233642	10.67145165	11.05216907	18.7781	11.8753	18.5076	11.0445	10.9026	9.60823	9.96244
ENSMUSG00000033107	Rnf125	NRE	2.745850524	9.737221612	4.869029412	14.12570922	19.88988746	17.88776529	21.29790511	2.68843	9.50867	4.43966	13.6369	18.0934	16.526	19.5545
ENSMUSG00000033111	3830406C13Rik	NRE	13.7989867	15.450782	16.35173061	18.49348948	17.1362992	13.97909135	16.99952692	21.2227	21.4481	21.4655	25.7569	23.5907	19.0562	23.8307
ENSMUSG00000033124	Atg9a	NRE	5.800873159	7.967141838	11.10782306	7.947151497	7.582869941	9.894954359	8.344882027	6.05647	8.24747	10.9579	8.13445	7.47054	9.99043	8.05081
ENSMUSG00000033149	Phldb2	NRE	8.425065685	3.16922313	9.890809084	1.243045487	0.67873717	0.745203385	0.313965069	10.2133	3.85895	11.2117	1.34619	0.826144	0.940033	0.485554
ENSMUSG00000033157	Abhd10	NRE	6.2526755	4.168612652	4.563902107	4.344660009	3.294752612	3.073005165	2.906405513	13.3313	8.77971	9.02398	9.07729	6.95533	6.95665	6.31872
ENSMUSG00000033159	1810031K17Rik	NRE	15.35146615	15.33766072	17.18194682	16.51258054	20.06562538	21.75079981	23.04289548	20.3475	19.8289	21.6766	21.2847	25.0875	27.4113	28.6135
ENSMUSG00000033161	Atp1a1	NRE	168.6821351	167.5831805	180.0318395	134.1869389	106.3056714	169.142747	133.7621672	141.049	138.273	142.431	110.289	83.7732	135.142	106.246
ENSMUSG00000033166	Dis3	NRE	11.08043277	9.039575263	7.583418087	7.305760721	5.838666155	4.67418596	4.800658962	10.6708	8.55713	6.8564	6.82747	5.27847	4.22468	4.41875
ENSMUSG00000033170	Card10	NRE	10.44623808	2.851651438	5.995445476	3.291189713	3.130762337	3.909441472	3.47451699	9.18584	2.46163	5.05953	2.84042	2.68271	3.36878	2.93669
ENSMUSG00000033184	Tmed7	NRE	40.31226446	34.02267738	31.54671382	32.88123385	30.17441111	30.81215024	32.67975987	37.6511	32.0739	28.2025	30.539	27.3851	28.3742	29.8195
ENSMUSG00000033186	Mzt1	NRE	21.63851469	14.03551503	12.40869819	13.5526335	9.663430274	9.173640115	10.95001543	21.066	13.5514	11.2836	12.9072	8.54627	8.27934	9.86652
ENSMUSG00000033213	AA467197	NRE	7.848797431	25.48631403	12.08167566	41.05458162	17.35928926	36.69670904	21.9619975	11.1274	35.2986	16.301	57.0677	22.9458	49.6407	29.1584
ENSMUSG00000033216	Eefsec	NRE	10.50682945	7.031134459	6.757046334	7.614010924	8.513973371	7.111455998	8.564589104	11.3679	7.4656	6.95583	8.12244	9.062	7.44709	8.77558
ENSMUSG00000033228	Scaf11	NRE	19.05241487	16.61031315	15.81839958	14.86961382	15.86734923	13.13170163	15.49725183	18.0127	15.5148	14.1804	13.7575	13.9593	11.8131	13.8375
ENSMUSG00000033237	Arid2	NRE	12.46445099	9.629164806	11.95799652	7.75566553	8.225640319	7.344335264	7.817898713	12.3545	9.62315	11.2795	7.77435	7.6898	7.04651	7.44055
ENSMUSG00000033253	Szt2	NRE	7.563410231	5.286602796	9.580011471	5.078690853	6.477789527	6.232814364	5.967858621	9.38818	6.18181	11.1483	6.39943	6.3507	6.99596	6.45625
ENSMUSG00000033272	Slc35a4	NRE	25.67006747	17.11383588	19.28587677	15.85638485	15.51013262	16.1401163	14.82027583	25.1975	16.6212	18.2961	15.5328	14.2937	15.1901	13.6578
ENSMUSG00000033278	Ptprm	NRE	1.541191309	1.385478594	1.707813914	1.032823969	0.38211403	1.052997751	0.50964996	1.51007	1.32141	1.5978	1.02007	0.348165	1.0006	0.45522
ENSMUSG00000033285	Wdr3	NRE	11.77163866	12.86794144	10.81428949	12.1573485	15.0552265	11.63607953	12.89441344	9.60317	10.4182	8.40004	9.79014	11.4296	9.03621	9.97843
ENSMUSG00000033287	Kctd17	NRE	14.19888386	16.01086345	23.51306792	12.82437064	14.61116038	12.56320729	13.38167668	16.0088	17.6894	25.3757	14.2658	16.2238	13.5773	14.7537
ENSMUSG00000033295	Ptprf	NRE	55.64620033	28.06967824	74.40562159	20.39983647	21.09166872	30.02464959	21.63852519	57.4139	28.8762	72.0207	21.0723	19.5524	29.1145	20.6242
ENSMUSG00000033307	Mif	NRE	259.7126937	241.604788	247.9623234	224.4998884	275.4246608	210.6014518	220.9016255	234.075	211.907	208.51	195.597	236.395	180.2	190.178
ENSMUSG00000033318	Gstt2	NRE	22.29220464	31.63074847	10.42979332	35.43751649	17.26081757	33.8204666	19.85237845	19.9698	27.5628	8.88328	30.9251	14.4039	28.7315	16.7508
ENSMUSG00000033323	Ctdp1	NRE	9.200573852	12.09187071	9.006882923	11.60020475	13.77370935	12.49612473	14.21860954	11.11	13.8446	10.1778	13.1305	13.5919	12.9503	13.4885
ENSMUSG00000033326	Kdm4a	NRE	29.3488009	19.56400875	48.50752397	18.62376391	27.16326319	23.76890941	28.19809474	29.1715	19.0346	45.4474	18.2313	25.4606	22.7731	26.6831
ENSMUSG00000033327	Tnxb	NRE	0.028576458	3.624996448	0.442755636	3.713434082	1.787558707	3.862605059	1.927493066	0.0225801	2.92288	0.345446	3.056	1.41068	3.00378	1.44764
ENSMUSG00000033352	Map2k4	NRE	22.94907145	11.89753269	13.52513478	11.0760779	8.314378644	10.22942655	8.505872581	22.3815	11.4174	12.6672	10.4725	7.5659	9.63949	7.78595
ENSMUSG00000033365	Ipo13	NRE	11.13711755	6.444627655	13.75448851	5.930180068	6.573445777	6.466865065	6.404124539	9.84442	5.62628	11.3687	5.19063	5.44053	5.45488	5.30108
ENSMUSG00000033377	Palmd	NRE	2.086894901	0.284265144	1.535463271	0.221120015	0.082511829	0.15737345	0.083767127	3.88677	0.438418	2.35191	0.546063	0.106452	0.226563	0.19699
ENSMUSG00000033379	Atp6v0b	NRE	64.01094864	90.00409669	61.0502772	97.01122017	127.3009298	107.9010262	140.4870434	48.6919	67.9876	44.5538	71.6698	91.583	79.3861	100.504
ENSMUSG00000033382	Trappc8	NRE	15.91026499	14.5761141	13.68946268	16.57507278	18.58459971	16.74206129	18.96633758	14.5286	13.1889	11.9798	14.9807	15.8679	14.8034	16.3875
ENSMUSG00000033386	Frrs1	NRE	1.0813885	3.792951099	4.545249818	5.133826327	3.351203884	4.589878768	3.288175793	0.91091	3.16674	3.57383	4.25418	2.58472	3.66411	2.60336
ENSMUSG00000033389	Arhgap44	NRE	16.31641597	19.47981595	7.441560707	21.77921879	39.31687696	24.81053694	39.62511237	20.9402	24.3504	8.89166	27.2583	46.7363	30.0893	47.4544
ENSMUSG00000033396	Spg11	NRE	9.049112086	10.64864156	7.99614147	11.08315955	12.60380629	10.96704699	11.84648534	7.26419	8.8557	6.38588	9.22375	10.0986	8.96732	9.50933
ENSMUSG00000033405	Nudt15	NRE	1.710434938	1.608721975	1.158935042	2.028607056	2.021554277	1.912831712	2.238927143	1.60558	1.45622	0.998339	1.81035	1.75836	1.67814	1.87303
ENSMUSG00000033416	1110038D17Rik	NRE	4.79249699	9.226925386	6.003283238	12.06943705	14.2776409	14.60077278	16.05073307	10.1668	18.8817	11.9766	24.9779	28.6424	29.9643	33.1254
ENSMUSG00000033419	Snap91	NRE	25.40233481	9.360707796	0.967572297	12.43380725	18.05239678	13.2353097	20.47233249	44.893	16.1111	1.57561	21.2706	29.6047	22.0307	34.0753
ENSMUSG00000033420	Antxr1	NRE	12.14506305	8.046956112	30.52798276	3.204408787	2.310928406	1.812021433	1.095050376	11.6773	7.75079	27.8282	3.09549	2.23935	1.63516	0.998461
ENSMUSG00000033423	Eri3	NRE	17.23338081	9.699295723	12.96002993	9.644929953	12.31191226	9.061700172	10.33756469	58.0296	31.5691	36.129	28.9446	36.2193	28.0068	30.1163
ENSMUSG00000033429	Mcee	NRE	16.43754175	18.56571207	16.17524692	18.42635656	23.31945958	20.32810798	23.65585083	15.4753	17.1015	14.2871	17.0387	20.459	18.1795	20.7958
ENSMUSG00000033430	Terf2ip	NRE	11.45825288	7.067385783	7.527071646	7.079196088	8.714934612	7.487153574	8.43648033	10.9415	6.28629	6.50262	6.2555	7.2029	6.28156	7.00227
ENSMUSG00000033434	Gtpbp6	NRE	9.880167606	9.55403661	15.55613901	9.081176094	11.51277645	13.00600968	12.38331006	11.4479	11.4905	17.1814	10.4975	13.0636	15.1335	14.1123
ENSMUSG00000033436	Armcx2	NRE	26.28391657	11.18544924	14.04827652	8.041152509	3.179227308	4.879122455	2.509552273	28.8664	12.2711	14.6298	8.72477	3.25726	5.08034	2.59407
ENSMUSG00000033439	Ccdc76	NRE	2.587235968	2.015757233	3.014426998	1.885617187	1.836511077	1.654481115	1.744618553	1.97757	1.36356	2.15158	1.1946	1.24275	1.0862	1.25346
ENSMUSG00000033444	Specc1l	NRE	25.62556736	17.05914741	18.83587138	16.57258005	20.28180636	16.533885	19.36832667	25.0639	16.6102	17.4096	16.0783	18.9022	15.823	18.1604
ENSMUSG00000033446	Lpar6	NRE	8.10016687	2.720497013	5.417783024	2.674621788	1.784234718	2.378316077	2.00826832	8.35062	2.77113	5.29209	2.71207	1.6845	2.34595	1.95975
ENSMUSG00000033450	Tagap	NRE	3.385385605	12.57335086	3.021673364	14.05371118	24.63870613	16.52005912	26.14889595	0.186009	5.81374	0.395153	6.48351	12.1209	7.77418	13.0659
ENSMUSG00000033454	Zbtb1	NRE	1.528692047	1.98115678	2.979708316	1.844135113	2.102756599	1.749007059	1.947857882	5.3914	8.0791	10.7383	6.8406	7.50795	6.56658	6.48653
ENSMUSG00000033460	Armcx1	NRE	13.51963244	6.996390631	10.89288082	6.989484806	3.45926216	6.119591451	3.799426412	13.5443	6.98248	10.417	6.94544	3.18979	5.78412	3.57929
ENSMUSG00000033467	Crlf2	NRE	7.849835534	3.696470009	6.863228037	2.946659241	3.554677406	3.94782057	3.404308018	7.15565	3.33265	5.81281	2.60105	3.0144	3.39044	2.9995
ENSMUSG00000033475	Tomm6	NRE	75.93440411	65.53078199	65.64441622	67.83746239	74.44574829	75.13201957	72.40918265	73.1757	62.1635	58.4911	62.8246	67.4061	69.2879	65.2758
ENSMUSG00000033478	Fam160b1	NRE	9.143115902	6.619535572	7.88877144	6.128695373	7.628479053	7.262490116	8.026778428	8.66107	6.08527	7.00999	5.64222	6.57495	6.39124	7.07844
ENSMUSG00000033487	Fndc3a	NRE	29.9386279	25.11298469	26.54745145	20.5177586	30.74279083	23.18320157	33.4656039	28.9681	24.2002	24.4976	20.0905	29.9045	22.4009	32.7175
ENSMUSG00000033499	Larp4b	NRE	17.35227571	20.89473872	17.59937699	19.57537108	18.68190619	21.19781977	19.18464863	16.0554	19.0703	15.3609	17.85	16.102	18.6911	16.8284
ENSMUSG00000033502	Cdc14a	NRE	7.785337782	4.763054654	4.40505034	4.456534247	4.612405141	3.7707823	4.923453828	7.1514	4.30672	3.77447	3.98292	3.93565	3.27806	4.21432
ENSMUSG00000033526	Ppip5k1	NRE	2.60382561	8.137061861	8.286837379	10.00938904	12.68487243	13.03040476	13.2606439	2.8169	9.63922	9.03254	11.7824	14.6018	15.0867	14.8314
